,drug_a_name,drug_b_name,cell_line,synergy,fold
MITOMYCINE_L778123_NCIH460,MITOMYCINE,L778123,NCIH460,-0.16190778017581917,0
MITOMYCINE_L778123_NCIH520,MITOMYCINE,L778123,NCIH520,-0.03496977504017225,0
MITOMYCINE_L778123_OCUBM,MITOMYCINE,L778123,OCUBM,-0.06540474019235508,0
MITOMYCINE_L778123_OV90,MITOMYCINE,L778123,OV90,-0.1149223839746858,0
MITOMYCINE_L778123_OVCAR3,MITOMYCINE,L778123,OVCAR3,-0.23352324615165038,0
MITOMYCINE_L778123_PA1,MITOMYCINE,L778123,PA1,0.0746037102988271,0
MITOMYCINE_L778123_RKO,MITOMYCINE,L778123,RKO,-0.08332393173904395,0
MITOMYCINE_L778123_RPMI7951,MITOMYCINE,L778123,RPMI7951,-0.04939605641725828,0
MITOMYCINE_L778123_SKMEL30,MITOMYCINE,L778123,SKMEL30,-0.027361156412244136,0
MITOMYCINE_L778123_SKMES1,MITOMYCINE,L778123,SKMES1,-0.15076242852346416,0
MITOMYCINE_L778123_SKOV3,MITOMYCINE,L778123,SKOV3,-0.167445503237368,0
MITOMYCINE_L778123_SW620,MITOMYCINE,L778123,SW620,-0.02109744005340425,0
MITOMYCINE_L778123_SW837,MITOMYCINE,L778123,SW837,-0.10971960460568336,0
MITOMYCINE_L778123_T47D,MITOMYCINE,L778123,T47D,-0.03660025274187871,0
MITOMYCINE_L778123_UACC62,MITOMYCINE,L778123,UACC62,-0.0382542313080832,0
MITOMYCINE_L778123_UWB1289BRCA1,MITOMYCINE,L778123,UWB1289BRCA1,0.03801307103443182,0
MITOMYCINE_L778123_UWB1289,MITOMYCINE,L778123,UWB1289,0.033966877880483456,0
MITOMYCINE_L778123_VCAP,MITOMYCINE,L778123,VCAP,-0.009013206391604377,0
MITOMYCINE_L778123_ZR751,MITOMYCINE,L778123,ZR751,0.030290177214926824,0
MITOMYCINE_LAPATINIB_A2058,MITOMYCINE,LAPATINIB,A2058,0.20693631434132462,3
MITOMYCINE_LAPATINIB_A2780,MITOMYCINE,LAPATINIB,A2780,0.11347726136675157,3
MITOMYCINE_LAPATINIB_A375,MITOMYCINE,LAPATINIB,A375,0.058249564266843856,3
MITOMYCINE_LAPATINIB_A427,MITOMYCINE,LAPATINIB,A427,0.10507985686493973,3
MITOMYCINE_LAPATINIB_CAOV3,MITOMYCINE,LAPATINIB,CAOV3,0.1976576350771746,3
MITOMYCINE_LAPATINIB_COLO320DM,MITOMYCINE,LAPATINIB,COLO320DM,0.07756650581041098,3
MITOMYCINE_LAPATINIB_DLD1,MITOMYCINE,LAPATINIB,DLD1,0.03356772567516953,3
MITOMYCINE_LAPATINIB_EFM192B,MITOMYCINE,LAPATINIB,EFM192B,0.04154011667145824,3
MITOMYCINE_LAPATINIB_ES2,MITOMYCINE,LAPATINIB,ES2,0.0708656774990193,3
MITOMYCINE_LAPATINIB_HCT116,MITOMYCINE,LAPATINIB,HCT116,0.052274269180471955,3
MITOMYCINE_LAPATINIB_HT144,MITOMYCINE,LAPATINIB,HT144,0.05772313087590543,3
MITOMYCINE_LAPATINIB_HT29,MITOMYCINE,LAPATINIB,HT29,0.17885642835515894,3
MITOMYCINE_LAPATINIB_KPL1,MITOMYCINE,LAPATINIB,KPL1,0.061881908630326374,3
MITOMYCINE_LAPATINIB_LNCAP,MITOMYCINE,LAPATINIB,LNCAP,-8.41606779684468e-05,3
MITOMYCINE_LAPATINIB_LOVO,MITOMYCINE,LAPATINIB,LOVO,0.13357244996108678,3
MITOMYCINE_LAPATINIB_MDAMB436,MITOMYCINE,LAPATINIB,MDAMB436,0.015274970181514264,3
MITOMYCINE_LAPATINIB_MSTO,MITOMYCINE,LAPATINIB,MSTO,0.08303129519850436,3
MITOMYCINE_LAPATINIB_NCIH1650,MITOMYCINE,LAPATINIB,NCIH1650,0.09448418466186019,3
MITOMYCINE_LAPATINIB_NCIH2122,MITOMYCINE,LAPATINIB,NCIH2122,0.20693491112889428,3
MITOMYCINE_LAPATINIB_NCIH23,MITOMYCINE,LAPATINIB,NCIH23,0.14172761004917395,3
MITOMYCINE_LAPATINIB_NCIH460,MITOMYCINE,LAPATINIB,NCIH460,-0.0005952801758191588,3
MITOMYCINE_LAPATINIB_NCIH520,MITOMYCINE,LAPATINIB,NCIH520,0.029243872764410386,3
MITOMYCINE_LAPATINIB_OCUBM,MITOMYCINE,LAPATINIB,OCUBM,0.06696425681698122,3
MITOMYCINE_LAPATINIB_OV90,MITOMYCINE,LAPATINIB,OV90,0.011300731402585713,3
MITOMYCINE_LAPATINIB_OVCAR3,MITOMYCINE,LAPATINIB,OVCAR3,0.03837650422987987,3
MITOMYCINE_LAPATINIB_PA1,MITOMYCINE,LAPATINIB,PA1,0.23625654619833142,3
MITOMYCINE_LAPATINIB_RKO,MITOMYCINE,LAPATINIB,RKO,0.043265309604009934,3
MITOMYCINE_LAPATINIB_RPMI7951,MITOMYCINE,LAPATINIB,RPMI7951,0.05261822093771572,3
MITOMYCINE_LAPATINIB_SKMEL30,MITOMYCINE,LAPATINIB,SKMEL30,0.015076742924510632,3
MITOMYCINE_LAPATINIB_SKMES1,MITOMYCINE,LAPATINIB,SKMES1,0.04524655289038274,3
MITOMYCINE_LAPATINIB_SKOV3,MITOMYCINE,LAPATINIB,SKOV3,0.043500071955837785,3
MITOMYCINE_LAPATINIB_SW620,MITOMYCINE,LAPATINIB,SW620,0.1343479454234069,3
MITOMYCINE_LAPATINIB_SW837,MITOMYCINE,LAPATINIB,SW837,0.1641268188278375,3
MITOMYCINE_LAPATINIB_T47D,MITOMYCINE,LAPATINIB,T47D,0.10964223251847172,3
MITOMYCINE_LAPATINIB_UACC62,MITOMYCINE,LAPATINIB,UACC62,0.062415036127431885,3
MITOMYCINE_LAPATINIB_UWB1289BRCA1,MITOMYCINE,LAPATINIB,UWB1289BRCA1,0.07039361090400864,3
MITOMYCINE_LAPATINIB_UWB1289,MITOMYCINE,LAPATINIB,UWB1289,0.043142642295824526,3
MITOMYCINE_LAPATINIB_VCAP,MITOMYCINE,LAPATINIB,VCAP,0.0708681330089092,3
MITOMYCINE_LAPATINIB_ZR751,MITOMYCINE,LAPATINIB,ZR751,0.12693299622666956,3
MITOMYCINE_MK-2206_A2058,MITOMYCINE,MK-2206,A2058,0.13610614759659334,4
MITOMYCINE_MK-2206_A2780,MITOMYCINE,MK-2206,A2780,0.1328066409263763,4
MITOMYCINE_MK-2206_A375,MITOMYCINE,MK-2206,A375,0.08317129237992446,4
MITOMYCINE_MK-2206_A427,MITOMYCINE,MK-2206,A427,0.11564243646903755,4
MITOMYCINE_MK-2206_CAOV3,MITOMYCINE,MK-2206,CAOV3,0.206332691207877,4
MITOMYCINE_MK-2206_COLO320DM,MITOMYCINE,MK-2206,COLO320DM,0.10345562106765675,4
MITOMYCINE_MK-2206_DLD1,MITOMYCINE,MK-2206,DLD1,0.017002868908046954,4
MITOMYCINE_MK-2206_EFM192B,MITOMYCINE,MK-2206,EFM192B,0.04047337922692528,4
MITOMYCINE_MK-2206_ES2,MITOMYCINE,MK-2206,ES2,0.08663570339530352,4
MITOMYCINE_MK-2206_HCT116,MITOMYCINE,MK-2206,HCT116,0.046755301691613724,4
MITOMYCINE_MK-2206_HT144,MITOMYCINE,MK-2206,HT144,0.10097276990574017,4
MITOMYCINE_MK-2206_HT29,MITOMYCINE,MK-2206,HT29,0.173282900074822,4
MITOMYCINE_MK-2206_KPL1,MITOMYCINE,MK-2206,KPL1,0.15055415800988264,4
MITOMYCINE_MK-2206_LNCAP,MITOMYCINE,MK-2206,LNCAP,0.06604863427807492,4
MITOMYCINE_MK-2206_LOVO,MITOMYCINE,MK-2206,LOVO,0.060197212026951816,4
MITOMYCINE_MK-2206_MDAMB436,MITOMYCINE,MK-2206,MDAMB436,0.04846247018151427,4
MITOMYCINE_MK-2206_MSTO,MITOMYCINE,MK-2206,MSTO,0.20610454788381288,4
MITOMYCINE_MK-2206_NCIH1650,MITOMYCINE,MK-2206,NCIH1650,0.07527199588032923,4
MITOMYCINE_MK-2206_NCIH2122,MITOMYCINE,MK-2206,NCIH2122,0.18211425631594552,4
MITOMYCINE_MK-2206_NCIH23,MITOMYCINE,MK-2206,NCIH23,0.08675723840499222,4
MITOMYCINE_MK-2206_NCIH460,MITOMYCINE,MK-2206,NCIH460,0.08096721982418084,4
MITOMYCINE_MK-2206_NCIH520,MITOMYCINE,MK-2206,NCIH520,0.07881692613171495,4
MITOMYCINE_MK-2206_OCUBM,MITOMYCINE,MK-2206,OCUBM,0.037158899888161546,4
MITOMYCINE_MK-2206_OV90,MITOMYCINE,MK-2206,OV90,0.07884994890900043,4
MITOMYCINE_MK-2206_OVCAR3,MITOMYCINE,MK-2206,OVCAR3,0.041649097422987724,4
MITOMYCINE_MK-2206_PA1,MITOMYCINE,MK-2206,PA1,0.23137977602673804,4
MITOMYCINE_MK-2206_RKO,MITOMYCINE,MK-2206,RKO,0.06524791376359541,4
MITOMYCINE_MK-2206_RPMI7951,MITOMYCINE,MK-2206,RPMI7951,0.04643410583173399,4
MITOMYCINE_MK-2206_SKMEL30,MITOMYCINE,MK-2206,SKMEL30,0.013705841310241197,4
MITOMYCINE_MK-2206_SKMES1,MITOMYCINE,MK-2206,SKMES1,0.048116117669458267,4
MITOMYCINE_MK-2206_SKOV3,MITOMYCINE,MK-2206,SKOV3,0.05182706125048681,4
MITOMYCINE_MK-2206_SW620,MITOMYCINE,MK-2206,SW620,0.12210828493763018,4
MITOMYCINE_MK-2206_SW837,MITOMYCINE,MK-2206,SW837,0.12398316592201739,4
MITOMYCINE_MK-2206_T47D,MITOMYCINE,MK-2206,T47D,0.07352413119706613,4
MITOMYCINE_MK-2206_UACC62,MITOMYCINE,MK-2206,UACC62,0.10343025226689168,4
MITOMYCINE_MK-2206_UWB1289BRCA1,MITOMYCINE,MK-2206,UWB1289BRCA1,0.06665695178811704,4
MITOMYCINE_MK-2206_UWB1289,MITOMYCINE,MK-2206,UWB1289,0.049561991984384886,4
MITOMYCINE_MK-2206_VCAP,MITOMYCINE,MK-2206,VCAP,0.10108702103122977,4
MITOMYCINE_MK-2206_ZR751,MITOMYCINE,MK-2206,ZR751,0.09735410145610901,4
MITOMYCINE_MK-4827_A2058,MITOMYCINE,MK-4827,A2058,0.08796387778606994,2
MITOMYCINE_MK-4827_A2780,MITOMYCINE,MK-4827,A2780,0.10656865903914882,2
MITOMYCINE_MK-4827_A375,MITOMYCINE,MK-4827,A375,0.09334881380307526,2
MITOMYCINE_MK-4827_A427,MITOMYCINE,MK-4827,A427,0.06837141123519627,2
MITOMYCINE_MK-4827_CAOV3,MITOMYCINE,MK-4827,CAOV3,0.15104103704683164,2
MITOMYCINE_MK-4827_COLO320DM,MITOMYCINE,MK-4827,COLO320DM,0.06476330612710635,2
MITOMYCINE_MK-4827_DLD1,MITOMYCINE,MK-4827,DLD1,-0.01066632893685706,2
MITOMYCINE_MK-4827_EFM192B,MITOMYCINE,MK-4827,EFM192B,0.12501091862808283,2
MITOMYCINE_MK-4827_ES2,MITOMYCINE,MK-4827,ES2,0.09156847574418389,2
MITOMYCINE_MK-4827_HCT116,MITOMYCINE,MK-4827,HCT116,0.05304664929736857,2
MITOMYCINE_MK-4827_HT144,MITOMYCINE,MK-4827,HT144,0.03591130690630144,2
MITOMYCINE_MK-4827_HT29,MITOMYCINE,MK-4827,HT29,0.13376543299671761,2
MITOMYCINE_MK-4827_KPL1,MITOMYCINE,MK-4827,KPL1,0.02564168445359323,2
MITOMYCINE_MK-4827_LNCAP,MITOMYCINE,MK-4827,LNCAP,-0.032445944912439045,2
MITOMYCINE_MK-4827_LOVO,MITOMYCINE,MK-4827,LOVO,0.07995022319962496,2
MITOMYCINE_MK-4827_MDAMB436,MITOMYCINE,MK-4827,MDAMB436,0.023036794544998646,2
MITOMYCINE_MK-4827_MSTO,MITOMYCINE,MK-4827,MSTO,0.11298803466192324,2
MITOMYCINE_MK-4827_NCIH1650,MITOMYCINE,MK-4827,NCIH1650,0.04623319383115016,2
MITOMYCINE_MK-4827_NCIH2122,MITOMYCINE,MK-4827,NCIH2122,0.14957750501763173,2
MITOMYCINE_MK-4827_NCIH23,MITOMYCINE,MK-4827,NCIH23,0.08083637716997234,2
MITOMYCINE_MK-4827_NCIH460,MITOMYCINE,MK-4827,NCIH460,0.017904719824180834,2
MITOMYCINE_MK-4827_NCIH520,MITOMYCINE,MK-4827,NCIH520,0.034569234407947,2
MITOMYCINE_MK-4827_OCUBM,MITOMYCINE,MK-4827,OCUBM,0.05658031004023424,2
MITOMYCINE_MK-4827_OV90,MITOMYCINE,MK-4827,OV90,0.034743310829444554,2
MITOMYCINE_MK-4827_OVCAR3,MITOMYCINE,MK-4827,OVCAR3,-0.06248355721523682,2
MITOMYCINE_MK-4827_PA1,MITOMYCINE,MK-4827,PA1,0.18932481849002802,2
MITOMYCINE_MK-4827_RKO,MITOMYCINE,MK-4827,RKO,0.055870419624400994,2
MITOMYCINE_MK-4827_RPMI7951,MITOMYCINE,MK-4827,RPMI7951,0.05602449316540044,2
MITOMYCINE_MK-4827_SKMEL30,MITOMYCINE,MK-4827,SKMEL30,0.026881492458419774,2
MITOMYCINE_MK-4827_SKMES1,MITOMYCINE,MK-4827,SKMES1,0.04106744442155233,2
MITOMYCINE_MK-4827_SKOV3,MITOMYCINE,MK-4827,SKOV3,0.008150715198247546,2
MITOMYCINE_MK-4827_SW620,MITOMYCINE,MK-4827,SW620,0.09526873802665195,2
MITOMYCINE_MK-4827_SW837,MITOMYCINE,MK-4827,SW837,0.01576915297056066,2
MITOMYCINE_MK-4827_T47D,MITOMYCINE,MK-4827,T47D,0.109452456646468,2
MITOMYCINE_MK-4827_UACC62,MITOMYCINE,MK-4827,UACC62,0.036527505934195154,2
MITOMYCINE_MK-4827_UWB1289BRCA1,MITOMYCINE,MK-4827,UWB1289BRCA1,0.07882357745823199,2
MITOMYCINE_MK-4827_UWB1289,MITOMYCINE,MK-4827,UWB1289,0.045010378142036386,2
MITOMYCINE_MK-4827_VCAP,MITOMYCINE,MK-4827,VCAP,0.10799923741138519,2
MITOMYCINE_MK-4827_ZR751,MITOMYCINE,MK-4827,ZR751,0.020778361271657105,2
MITOMYCINE_MK-5108_A2058,MITOMYCINE,MK-5108,A2058,0.11517760418129075,4
MITOMYCINE_MK-5108_A2780,MITOMYCINE,MK-5108,A2780,0.07321714346670705,4
MITOMYCINE_MK-5108_A375,MITOMYCINE,MK-5108,A375,-0.018866594197498275,4
MITOMYCINE_MK-5108_A427,MITOMYCINE,MK-5108,A427,0.06395604669062249,4
MITOMYCINE_MK-5108_CAOV3,MITOMYCINE,MK-5108,CAOV3,0.10077164653902906,4
MITOMYCINE_MK-5108_COLO320DM,MITOMYCINE,MK-5108,COLO320DM,0.013879377751386902,4
MITOMYCINE_MK-5108_DLD1,MITOMYCINE,MK-5108,DLD1,-0.04305140234172246,4
MITOMYCINE_MK-5108_EFM192B,MITOMYCINE,MK-5108,EFM192B,0.01708849929963794,4
MITOMYCINE_MK-5108_ES2,MITOMYCINE,MK-5108,ES2,0.07226690817478934,4
MITOMYCINE_MK-5108_HCT116,MITOMYCINE,MK-5108,HCT116,0.02727365497653141,4
MITOMYCINE_MK-5108_HT144,MITOMYCINE,MK-5108,HT144,-0.06274652738759284,4
MITOMYCINE_MK-5108_HT29,MITOMYCINE,MK-5108,HT29,0.07763848478212175,4
MITOMYCINE_MK-5108_KPL1,MITOMYCINE,MK-5108,KPL1,-0.03003249394204416,4
MITOMYCINE_MK-5108_LNCAP,MITOMYCINE,MK-5108,LNCAP,-0.009350360960044431,4
MITOMYCINE_MK-5108_LOVO,MITOMYCINE,MK-5108,LOVO,0.028392113536478435,4
MITOMYCINE_MK-5108_MDAMB436,MITOMYCINE,MK-5108,MDAMB436,-0.010600029818485741,4
MITOMYCINE_MK-5108_MSTO,MITOMYCINE,MK-5108,MSTO,0.01617899242978123,4
MITOMYCINE_MK-5108_NCIH1650,MITOMYCINE,MK-5108,NCIH1650,-0.04400433138800389,4
MITOMYCINE_MK-5108_NCIH2122,MITOMYCINE,MK-5108,NCIH2122,0.08148125798106182,4
MITOMYCINE_MK-5108_NCIH23,MITOMYCINE,MK-5108,NCIH23,0.09205203322149791,4
MITOMYCINE_MK-5108_NCIH460,MITOMYCINE,MK-5108,NCIH460,-0.0609771143931675,4
MITOMYCINE_MK-5108_NCIH520,MITOMYCINE,MK-5108,NCIH520,-0.041322414170360644,4
MITOMYCINE_MK-5108_OCUBM,MITOMYCINE,MK-5108,OCUBM,0.0695708125498938,4
MITOMYCINE_MK-5108_OV90,MITOMYCINE,MK-5108,OV90,-0.0989493674697463,4
MITOMYCINE_MK-5108_OVCAR3,MITOMYCINE,MK-5108,OVCAR3,-0.03862777118089293,4
MITOMYCINE_MK-5108_PA1,MITOMYCINE,MK-5108,PA1,0.14247625806707948,4
MITOMYCINE_MK-5108_RKO,MITOMYCINE,MK-5108,RKO,-0.04231828653353836,4
MITOMYCINE_MK-5108_RPMI7951,MITOMYCINE,MK-5108,RPMI7951,0.031674693810599695,4
MITOMYCINE_MK-5108_SKMEL30,MITOMYCINE,MK-5108,SKMEL30,-0.02676522678183487,4
MITOMYCINE_MK-5108_SKMES1,MITOMYCINE,MK-5108,SKMES1,-0.033297607776516615,4
MITOMYCINE_MK-5108_SKOV3,MITOMYCINE,MK-5108,SKOV3,-0.03971099240538478,4
MITOMYCINE_MK-5108_SW620,MITOMYCINE,MK-5108,SW620,0.07473602965076925,4
MITOMYCINE_MK-5108_SW837,MITOMYCINE,MK-5108,SW837,-0.0248146407523646,4
MITOMYCINE_MK-5108_T47D,MITOMYCINE,MK-5108,T47D,-0.04116160694220849,4
MITOMYCINE_MK-5108_UACC62,MITOMYCINE,MK-5108,UACC62,-0.021827403970305283,4
MITOMYCINE_MK-5108_UWB1289BRCA1,MITOMYCINE,MK-5108,UWB1289BRCA1,0.032331228319512316,4
MITOMYCINE_MK-5108_UWB1289,MITOMYCINE,MK-5108,UWB1289,0.07092766380842308,4
MITOMYCINE_MK-5108_VCAP,MITOMYCINE,MK-5108,VCAP,0.06042784591546625,4
MITOMYCINE_MK-5108_ZR751,MITOMYCINE,MK-5108,ZR751,-0.05414714617978185,4
MITOMYCINE_MK-8669_A2058,MITOMYCINE,MK-8669,A2058,0.10464132807287466,4
MITOMYCINE_MK-8669_A2780,MITOMYCINE,MK-8669,A2780,0.13007735297818873,4
MITOMYCINE_MK-8669_A375,MITOMYCINE,MK-8669,A375,0.13892729836697487,4
MITOMYCINE_MK-8669_A427,MITOMYCINE,MK-8669,A427,0.10682790051210582,4
MITOMYCINE_MK-8669_CAOV3,MITOMYCINE,MK-8669,CAOV3,0.17726980237671022,4
MITOMYCINE_MK-8669_COLO320DM,MITOMYCINE,MK-8669,COLO320DM,0.08268029872141736,4
MITOMYCINE_MK-8669_DLD1,MITOMYCINE,MK-8669,DLD1,0.024637981439668992,4
MITOMYCINE_MK-8669_EFM192B,MITOMYCINE,MK-8669,EFM192B,0.0958457698993892,4
MITOMYCINE_MK-8669_ES2,MITOMYCINE,MK-8669,ES2,0.12454744557006106,4
MITOMYCINE_MK-8669_HCT116,MITOMYCINE,MK-8669,HCT116,0.025244144623594353,4
MITOMYCINE_MK-8669_HT144,MITOMYCINE,MK-8669,HT144,0.1048818033017917,4
MITOMYCINE_MK-8669_HT29,MITOMYCINE,MK-8669,HT29,0.17477887893036523,4
MITOMYCINE_MK-8669_KPL1,MITOMYCINE,MK-8669,KPL1,0.15834173116368244,4
MITOMYCINE_MK-8669_LNCAP,MITOMYCINE,MK-8669,LNCAP,0.07293775447857055,4
MITOMYCINE_MK-8669_LOVO,MITOMYCINE,MK-8669,LOVO,0.07669249677251541,4
MITOMYCINE_MK-8669_MDAMB436,MITOMYCINE,MK-8669,MDAMB436,0.06578709691676202,4
MITOMYCINE_MK-8669_MSTO,MITOMYCINE,MK-8669,MSTO,0.12070105320014915,4
MITOMYCINE_MK-8669_NCIH1650,MITOMYCINE,MK-8669,NCIH1650,0.11569742640039486,4
MITOMYCINE_MK-8669_NCIH2122,MITOMYCINE,MK-8669,NCIH2122,0.1715775050176317,4
MITOMYCINE_MK-8669_NCIH23,MITOMYCINE,MK-8669,NCIH23,0.07766778060718017,4
MITOMYCINE_MK-8669_NCIH460,MITOMYCINE,MK-8669,NCIH460,0.050842219824180836,4
MITOMYCINE_MK-8669_NCIH520,MITOMYCINE,MK-8669,NCIH520,0.050083685925367716,4
MITOMYCINE_MK-8669_OCUBM,MITOMYCINE,MK-8669,OCUBM,0.0716421092511136,4
MITOMYCINE_MK-8669_OV90,MITOMYCINE,MK-8669,OV90,0.05087488421344412,4
MITOMYCINE_MK-8669_OVCAR3,MITOMYCINE,MK-8669,OVCAR3,0.0476611031303984,4
MITOMYCINE_MK-8669_PA1,MITOMYCINE,MK-8669,PA1,0.20159913532459312,4
MITOMYCINE_MK-8669_RKO,MITOMYCINE,MK-8669,RKO,0.058499913039519486,4
MITOMYCINE_MK-8669_RPMI7951,MITOMYCINE,MK-8669,RPMI7951,0.05832927136665078,4
MITOMYCINE_MK-8669_SKMEL30,MITOMYCINE,MK-8669,SKMEL30,0.06117241175638316,4
MITOMYCINE_MK-8669_SKMES1,MITOMYCINE,MK-8669,SKMES1,0.013853290288823084,4
MITOMYCINE_MK-8669_SKOV3,MITOMYCINE,MK-8669,SKOV3,0.10562503722757559,4
MITOMYCINE_MK-8669_SW620,MITOMYCINE,MK-8669,SW620,0.10220464742071038,4
MITOMYCINE_MK-8669_SW837,MITOMYCINE,MK-8669,SW837,0.04609926469434812,4
MITOMYCINE_MK-8669_T47D,MITOMYCINE,MK-8669,T47D,0.11521457903162977,4
MITOMYCINE_MK-8669_UACC62,MITOMYCINE,MK-8669,UACC62,0.10023286279064822,4
MITOMYCINE_MK-8669_UWB1289BRCA1,MITOMYCINE,MK-8669,UWB1289BRCA1,0.04977703241249075,4
MITOMYCINE_MK-8669_UWB1289,MITOMYCINE,MK-8669,UWB1289,0.021647216063635923,4
MITOMYCINE_MK-8669_VCAP,MITOMYCINE,MK-8669,VCAP,0.08957612496742404,4
MITOMYCINE_MK-8669_ZR751,MITOMYCINE,MK-8669,ZR751,0.0826215076804899,4
MITOMYCINE_MK-8776_A2058,MITOMYCINE,MK-8776,A2058,0.24941611586877688,1
MITOMYCINE_MK-8776_A2058,MITOMYCINE,MK-8776,A2058,0.24941611586877688,1
MITOMYCINE_MK-8776_A2780,MITOMYCINE,MK-8776,A2780,0.1151184497794813,1
MITOMYCINE_MK-8776_A375,MITOMYCINE,MK-8776,A375,0.16594421540223553,1
MITOMYCINE_MK-8776_A375,MITOMYCINE,MK-8776,A375,0.16594421540223553,1
MITOMYCINE_MK-8776_A427,MITOMYCINE,MK-8776,A427,0.10393030200702229,1
MITOMYCINE_MK-8776_A427,MITOMYCINE,MK-8776,A427,0.10393030200702229,1
MITOMYCINE_MK-8776_CAOV3,MITOMYCINE,MK-8776,CAOV3,0.1375151348666913,1
MITOMYCINE_MK-8776_CAOV3,MITOMYCINE,MK-8776,CAOV3,0.1375151348666913,1
MITOMYCINE_MK-8776_COLO320DM,MITOMYCINE,MK-8776,COLO320DM,0.10803268936813491,1
MITOMYCINE_MK-8776_COLO320DM,MITOMYCINE,MK-8776,COLO320DM,0.10803268936813491,1
MITOMYCINE_MK-8776_DLD1,MITOMYCINE,MK-8776,DLD1,0.050522593600875715,1
MITOMYCINE_MK-8776_EFM192B,MITOMYCINE,MK-8776,EFM192B,0.12173471750943402,1
MITOMYCINE_MK-8776_EFM192B,MITOMYCINE,MK-8776,EFM192B,0.12173471750943402,1
MITOMYCINE_MK-8776_ES2,MITOMYCINE,MK-8776,ES2,0.1017858146384239,1
MITOMYCINE_MK-8776_ES2,MITOMYCINE,MK-8776,ES2,0.1017858146384239,1
MITOMYCINE_MK-8776_HCT116,MITOMYCINE,MK-8776,HCT116,0.07938372955153664,1
MITOMYCINE_MK-8776_HCT116,MITOMYCINE,MK-8776,HCT116,0.07938372955153664,1
MITOMYCINE_MK-8776_HT144,MITOMYCINE,MK-8776,HT144,0.09918660995055147,1
MITOMYCINE_MK-8776_HT29,MITOMYCINE,MK-8776,HT29,0.23699036357547118,1
MITOMYCINE_MK-8776_HT29,MITOMYCINE,MK-8776,HT29,0.23699036357547118,1
MITOMYCINE_MK-8776_KPL1,MITOMYCINE,MK-8776,KPL1,0.01940973467330535,1
MITOMYCINE_MK-8776_LNCAP,MITOMYCINE,MK-8776,LNCAP,0.06547539735648047,1
MITOMYCINE_MK-8776_LOVO,MITOMYCINE,MK-8776,LOVO,0.05009471200649848,1
MITOMYCINE_MK-8776_LOVO,MITOMYCINE,MK-8776,LOVO,0.05009471200649848,1
MITOMYCINE_MK-8776_MDAMB436,MITOMYCINE,MK-8776,MDAMB436,0.1300110049941144,1
MITOMYCINE_MK-8776_MSTO,MITOMYCINE,MK-8776,MSTO,0.1023451644739885,1
MITOMYCINE_MK-8776_NCIH1650,MITOMYCINE,MK-8776,NCIH1650,0.13948299648726378,1
MITOMYCINE_MK-8776_NCIH1650,MITOMYCINE,MK-8776,NCIH1650,0.13948299648726378,1
MITOMYCINE_MK-8776_NCIH2122,MITOMYCINE,MK-8776,NCIH2122,0.0640617659169648,1
MITOMYCINE_MK-8776_NCIH2122,MITOMYCINE,MK-8776,NCIH2122,0.0640617659169648,1
MITOMYCINE_MK-8776_NCIH23,MITOMYCINE,MK-8776,NCIH23,0.10319969191579592,1
MITOMYCINE_MK-8776_NCIH23,MITOMYCINE,MK-8776,NCIH23,0.10319969191579592,1
MITOMYCINE_MK-8776_NCIH460,MITOMYCINE,MK-8776,NCIH460,0.037217219824180844,1
MITOMYCINE_MK-8776_NCIH520,MITOMYCINE,MK-8776,NCIH520,0.11392021165989091,1
MITOMYCINE_MK-8776_OCUBM,MITOMYCINE,MK-8776,OCUBM,0.15926202221804542,1
MITOMYCINE_MK-8776_OV90,MITOMYCINE,MK-8776,OV90,0.05424215877881514,1
MITOMYCINE_MK-8776_OVCAR3,MITOMYCINE,MK-8776,OVCAR3,0.2637016784964228,1
MITOMYCINE_MK-8776_PA1,MITOMYCINE,MK-8776,PA1,0.07658558783894936,1
MITOMYCINE_MK-8776_PA1,MITOMYCINE,MK-8776,PA1,0.07658558783894936,1
MITOMYCINE_MK-8776_RKO,MITOMYCINE,MK-8776,RKO,0.03711904749792455,1
MITOMYCINE_MK-8776_RPMI7951,MITOMYCINE,MK-8776,RPMI7951,0.10965800473740953,1
MITOMYCINE_MK-8776_SKMEL30,MITOMYCINE,MK-8776,SKMEL30,0.21870610713709732,1
MITOMYCINE_MK-8776_SKMES1,MITOMYCINE,MK-8776,SKMES1,0.04508666041923757,1
MITOMYCINE_MK-8776_SKOV3,MITOMYCINE,MK-8776,SKOV3,0.14870652761635883,1
MITOMYCINE_MK-8776_SW620,MITOMYCINE,MK-8776,SW620,0.08879362365189424,1
MITOMYCINE_MK-8776_SW620,MITOMYCINE,MK-8776,SW620,0.08879362365189424,1
MITOMYCINE_MK-8776_SW837,MITOMYCINE,MK-8776,SW837,0.16314091513033452,1
MITOMYCINE_MK-8776_T47D,MITOMYCINE,MK-8776,T47D,-0.015931384951797883,1
MITOMYCINE_MK-8776_UACC62,MITOMYCINE,MK-8776,UACC62,0.06002751149810236,1
MITOMYCINE_MK-8776_UWB1289BRCA1,MITOMYCINE,MK-8776,UWB1289BRCA1,0.05412491861675281,1
MITOMYCINE_MK-8776_UWB1289,MITOMYCINE,MK-8776,UWB1289,0.06360905853551009,1
MITOMYCINE_MK-8776_VCAP,MITOMYCINE,MK-8776,VCAP,0.17027788411639172,1
